Label,ID,Name,Education System,Subject,IsRoot,第一層知識,第二層知識,第三層知識,Learning Performance
KnowledgePoint,,相似多邊形的對應角相等、對應邊長成比例,Junior High School ,math,TRUE,,,,
KnowledgePoint,,相似多邊形的判別,Junior High School ,math,FALSE,,,,
KnowledgePoint,,SSS相似性質與判別,Junior High School ,math,FALSE,,,,
KnowledgePoint,,SAS相似性質與判別,Junior High School ,math,FALSE,,,,
KnowledgePoint,,AA相似性質與判別,Junior High School ,math,FALSE,,,,
KnowledgePoint,,對應高的比=對應邊長的比,Junior High School ,math,FALSE,,,,
KnowledgePoint,,對應面積的比=對應邊長的平方比,Junior High School ,math,FALSE,,,,
KnowledgePoint,,對應中線的比=對應邊長的比,Junior High School ,math,FALSE,,,,
KnowledgePoint,,相似三角形測量,Junior High School ,math,FALSE,,,,
KnowledgePoint,,30°-60°-90°直角三角形的邊長比,Junior High School ,math,FALSE,,,,
KnowledgePoint,,45°-45°-90°直角三角形的邊長比,Junior High School ,math,FALSE,,,,
KnowledgePoint,,任意直角三角形的邊長比值,Junior High School ,math,TRUE,,,,
KnowledgePoint,,直角三角形邊長比值的應用,Junior High School ,math,FALSE,,,,
KnowledgePoint,,認識圓形,Junior High School ,math,TRUE,,,,
KnowledgePoint,,求圓心角,Junior High School ,math,TRUE,,,,
KnowledgePoint,,認識扇形,Junior High School ,math,TRUE,,,,
KnowledgePoint,,圓心角與弧長,Junior High School ,math,TRUE,,,,
KnowledgePoint,,扇形的周長,Junior High School ,math,TRUE,,,,
KnowledgePoint,,扇形的面積,Junior High School ,math,TRUE,,,,
KnowledgePoint,,認識弓形,Junior High School ,math,TRUE,,,,
KnowledgePoint,,弓形的周長,Junior High School ,math,TRUE,,,,
KnowledgePoint,,弓形的面積,Junior High School ,math,TRUE,,,,
KnowledgePoint,,複合圖形的面積,Junior High School ,math,TRUE,,,,
KnowledgePoint,,判斷點與圓的位置關係,Junior High School ,math,TRUE,,,,
KnowledgePoint,,由點與圓的位置關係求半徑,Junior High School ,math,FALSE,,,,
KnowledgePoint,,判斷直線與圓的位置關係,Junior High School ,math,TRUE,,,,
KnowledgePoint,,由直線與圓的位置關係求半徑,Junior High School ,math,FALSE,,,,
KnowledgePoint,,圓心到切線距離=半徑,Junior High School ,math,FALSE,,,,
KnowledgePoint,,圓心與切點的連線垂直於此切線,Junior High School ,math,FALSE,,,,
KnowledgePoint,,過圓上一點，與半徑垂直的直線為切線,Junior High School ,math,FALSE,,,,
KnowledgePoint,,過圓外一點的切線性質,Junior High School ,math,FALSE,,,,
KnowledgePoint,,弦心距的定義,Junior High School ,math,TRUE,,,,
KnowledgePoint,,一弦的中垂線會通過圓心,Junior High School ,math,FALSE,,,,
KnowledgePoint,,一弦的弦心距垂直平分此弦,Junior High School ,math,FALSE,,,,
KnowledgePoint,,等弦<-->等弦心距,Junior High School ,math,FALSE,,,,
KnowledgePoint,,弦越長(短)<-->弦心距越短(長),Junior High School ,math,FALSE,,,,
KnowledgePoint,,弦心距的應用,Junior High School ,math,FALSE,,,,
KnowledgePoint,,弧的度數=所對圓心角的度數,Junior High School ,math,TRUE,,,,
KnowledgePoint,,等弧<-->等圓心角,Junior High School ,math,FALSE,,,,
KnowledgePoint,,等弧<-->等弦<-->等弦心距,Junior High School ,math,FALSE,,,,
KnowledgePoint,,圓周角的定義,Junior High School ,math,TRUE,,,,
KnowledgePoint,,圓周角度數=1/2所對弧的度數,Junior High School ,math,FALSE,,,,
KnowledgePoint,,同弧所對圓周角度數=1/2圓心角度數,Junior High School ,math,FALSE,,,,
KnowledgePoint,,同弧所對圓周角度數均相等,Junior High School ,math,FALSE,,,,
KnowledgePoint,,平行弦截等弧,Junior High School ,math,FALSE,,,,
KnowledgePoint,,半圓所對的圓周角=90度,Junior High School ,math,FALSE,,,,
KnowledgePoint,,圓內接四邊形與外接圓的定義,Junior High School ,math,TRUE,,,,
KnowledgePoint,,圓內接四邊形性質-對角互補,Junior High School ,math,FALSE,,,,
KnowledgePoint,,圓內接四邊形判別性質,Junior High School ,math,FALSE,,,,
KnowledgePoint,,幾何證明-全等三角形的證明,Junior High School ,math,FALSE,,,,
KnowledgePoint,,幾何證明-平行四邊形的證明,Junior High School ,math,FALSE,,,,
KnowledgePoint,,幾何證明-梯形的證明,Junior High School ,math,FALSE,,,,
KnowledgePoint,,幾何證明-相似三角形的證明,Junior High School ,math,FALSE,,,,
KnowledgePoint,,幾何證明-圓形的證明,Junior High School ,math,FALSE,,,,
KnowledgePoint,,幾何證明-作輔助線的證明,Junior High School ,math,TRUE,,,,
KnowledgePoint,,幾何證明-尺規作圖結果的證明,Junior High School ,math,FALSE,,,,
KnowledgePoint,,代數證明,Junior High School ,math,FALSE,,,,
KnowledgePoint,,三角形的外心定義,Junior High School ,math,TRUE,,,,
KnowledgePoint,,三角形的外心到三頂點等距離,Junior High School ,math,FALSE,,,,
KnowledgePoint,,銳角三角形的外心位置與角度應用,Junior High School ,math,FALSE,,,,
KnowledgePoint,,直角三角形的外心位置與外接圓半徑,Junior High School ,math,FALSE,,,,
KnowledgePoint,,鈍角三角形的外心位置與角度應用,Junior High School ,math,FALSE,,,,
KnowledgePoint,,計算等腰三角形的外接圓半徑,Junior High School ,math,FALSE,,,,
KnowledgePoint,,三角形的內心定義,Junior High School ,math,TRUE,,,,
KnowledgePoint,,三角形的內心到三邊等距離,Junior High School ,math,FALSE,,,,
KnowledgePoint,,三角形面積=1/2三角形周長*三角形的內切圓半徑,Junior High School ,math,FALSE,,,,
KnowledgePoint,,計算等腰三角形的內切圓半徑,Junior High School ,math,FALSE,,,,
KnowledgePoint,,直角三角形的內切圓半徑=1/2(兩股和-斜邊長),Junior High School ,math,FALSE,,,,
KnowledgePoint,,三角形內心在面積上的應用,Junior High School ,math,FALSE,,,,
KnowledgePoint,,三角形內心與角度應用,Junior High School ,math,FALSE,,,,
KnowledgePoint,,中線的定義,Junior High School ,math,TRUE,,,,
KnowledgePoint,,三角形的重心定義,Junior High School ,math,TRUE,,,,
KnowledgePoint,,三角形的重心到一頂點的距離=2/3過該頂點的中線長,Junior High School ,math,FALSE,,,,
KnowledgePoint,,重心與三頂點的連線將面積3等分，三角形的三中線將面積6等分,Junior High School ,math,FALSE,,,,
KnowledgePoint,,角柱的點、邊、面,Junior High School ,math,TRUE,,,,
KnowledgePoint,,判斷角柱的展開圖,Junior High School ,math,TRUE,,,,
KnowledgePoint,,角柱的表面積,Junior High School ,math,TRUE,,,,
KnowledgePoint,,角柱的體積,Junior High School ,math,TRUE,,,,
KnowledgePoint,,圓柱的底和側面,Junior High School ,math,TRUE,,,,
KnowledgePoint,,判斷圓柱的展開圖,Junior High School ,math,TRUE,,,,
KnowledgePoint,,圓柱的表面積,Junior High School ,math,TRUE,,,,
KnowledgePoint,,圓柱的體積,Junior High School ,math,TRUE,,,,
KnowledgePoint,,角錐的點、邊、面,Junior High School ,math,TRUE,,,,
KnowledgePoint,,判斷角錐的展開圖,Junior High School ,math,TRUE,,,,
KnowledgePoint,,正角錐的表面積,Junior High School ,math,FALSE,,,,
KnowledgePoint,,圓錐的點、面,Junior High School ,math,TRUE,,,,
KnowledgePoint,,判斷圓錐的展開圖,Junior High School ,math,TRUE,,,,
KnowledgePoint,,圓錐的表面積,Junior High School ,math,FALSE,,,,
KnowledgePoint,,複合形體的表面積,Junior High School ,math,FALSE,,,,
KnowledgePoint,,複合形體的體積,Junior High School ,math,FALSE,,,,
KnowledgePoint,,長方體、正四面體中平面與平面的關係(垂直或平行),Junior High School ,math,TRUE,,,,
KnowledgePoint,,長方體、正四面體中直線與平面的關係(垂直或平行),Junior High School ,math,TRUE,,,,
KnowledgePoint,,長方體、正四面體中各點間的距離,Junior High School ,math,FALSE,,,,
KnowledgePoint,,長方體、正四面體中直線與直線的關係(平行或歪斜),Junior High School ,math,TRUE,,,,
KnowledgePoint,,長條圖,Junior High School ,math,TRUE,,,,
KnowledgePoint,,折線圖-離散型資料,Junior High School ,math,TRUE,,,,
KnowledgePoint,,圓形圖,Junior High School ,math,TRUE,,,,
KnowledgePoint,,列聯表,Junior High School ,math,TRUE,,,,
KnowledgePoint,,次數分配表,Junior High School ,math,TRUE,,,,
KnowledgePoint,,次數分配直方圖,Junior High School ,math,TRUE,,,,
KnowledgePoint,,折線圖-連續型資料,Junior High School ,math,FALSE,,,,
KnowledgePoint,,未分組資料的算術平均數,Junior High School ,math,TRUE,,,,
KnowledgePoint,,已分組資料的算術平均數,Junior High School ,math,TRUE,,,,
KnowledgePoint,,未分組資料的中位數,Junior High School ,math,TRUE,,,,
KnowledgePoint,,已分組資料的中位數,Junior High School ,math,TRUE,,,,
KnowledgePoint,,眾數,Junior High School ,math,TRUE,,,,
KnowledgePoint,,相對次數分配表,Junior High School ,math,FALSE,,,,
KnowledgePoint,,相對次數分配圖,Junior High School ,math,FALSE,,,,
KnowledgePoint,,累積次數分配表,Junior High School ,math,FALSE,,,,
KnowledgePoint,,累積次數分配圖,Junior High School ,math,FALSE,,,,
KnowledgePoint,,累積相對次數分配圖表,Junior High School ,math,FALSE,,,,
KnowledgePoint,,全距,Junior High School ,math,FALSE,,,,
KnowledgePoint,,由原始資料求四分位數,Junior High School ,math,FALSE,,,,
KnowledgePoint,,由統計圖表求四分位數,Junior High School ,math,FALSE,,,,
KnowledgePoint,,由原始資料求四分位距,Junior High School ,math,FALSE,,,,
KnowledgePoint,,由統計圖表求四分位距,Junior High School ,math,FALSE,,,,
KnowledgePoint,,畫盒狀圖,Junior High School ,math,TRUE,,,,
KnowledgePoint,,判讀單一盒狀圖,Junior High School ,math,TRUE,,,,
KnowledgePoint,,判讀兩個以上的盒狀圖,Junior High School ,math,FALSE,,,,
KnowledgePoint,,判斷機會均等的機率,Junior High School ,math,TRUE,,,,
KnowledgePoint,,某事件發生的機率,Junior High School ,math,TRUE,,,,
KnowledgePoint,,利用樹狀圖求機率,Junior High School ,math,FALSE,,,,
KnowledgePoint,,利用圖表求機率,Junior High School ,math,FALSE,,,,
